point_index,timestamp_us,plan_pos_0,plan_pos_1,plan_pos_2,plan_pos_3,plan_pos_4,plan_pos_5,actual_pos_0,actual_pos_1,actual_pos_2,actual_pos_3,actual_pos_4,actual_pos_5,current_0,current_1,current_2,current_3,current_4,current_5,canfd_call_timestamp_us
1279,1744086634572091,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.998993,-130.001007,134.998993,178.001007,128.000000,359.998993,109.000000,-318.000000,560.000000,101.000000,316.000000,2.000000,1744086630236932
1279,1744086634576628,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.001007,-130.001999,134.996994,178.001007,128.000000,360.001007,118.000000,-311.000000,571.000000,96.000000,318.000000,1.000000,1744086630236932
1279,1744086634582206,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.000000,-130.001999,134.998993,178.003006,127.998001,360.001007,115.000000,-317.000000,561.000000,99.000000,319.000000,8.000000,1744086630236932
1279,1744086634586682,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.000000,-130.001999,134.998993,178.003006,127.998001,360.001007,115.000000,-317.000000,561.000000,99.000000,319.000000,8.000000,1744086630236932
1279,1744086634592251,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.998993,-130.001999,134.998993,178.003006,127.998001,360.001007,119.000000,-320.000000,560.000000,99.000000,320.000000,0.000000,1744086630236932
1279,1744086634596754,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.998993,-130.001999,134.998993,178.003006,127.998001,360.001007,119.000000,-320.000000,560.000000,99.000000,320.000000,0.000000,1744086630236932
1279,1744086634602327,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.998993,-130.001007,134.998001,178.001007,127.998001,360.001007,121.000000,-323.000000,545.000000,99.000000,322.000000,-8.000000,1744086630236932
1279,1744086634606740,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.998993,-130.001999,134.998993,178.001007,128.000000,360.003998,110.000000,-321.000000,559.000000,102.000000,323.000000,7.000000,1744086630236932
1279,1744086634612253,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.998993,-130.001999,135.001007,178.001007,128.000000,360.002014,119.000000,-319.000000,547.000000,102.000000,320.000000,2.000000,1744086630236932
1279,1744086634616687,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.998993,-130.001999,134.998001,178.001007,127.998001,360.001007,120.000000,-320.000000,545.000000,109.000000,322.000000,0.000000,1744086630236932
1279,1744086634622177,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.000000,-130.001999,134.998993,178.001007,127.998001,360.001007,120.000000,-316.000000,548.000000,106.000000,319.000000,-7.000000,1744086630236932
1279,1744086634626599,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.000000,-130.001999,134.998001,178.001007,128.000000,360.001007,128.000000,-317.000000,552.000000,106.000000,317.000000,-15.000000,1744086630236932
1279,1744086634632138,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.998993,-130.001007,134.998993,178.003006,128.000000,360.002014,120.000000,-314.000000,556.000000,97.000000,324.000000,11.000000,1744086630236932
1279,1744086634636630,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.998993,-130.001007,135.001007,178.001007,128.000000,360.002014,122.000000,-315.000000,570.000000,101.000000,312.000000,0.000000,1744086630236932
1279,1744086634642165,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.998993,-130.001999,134.998993,178.003006,128.000000,360.001007,124.000000,-316.000000,559.000000,95.000000,317.000000,18.000000,1744086630236932
1279,1744086634646634,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.000000,-130.001999,134.998993,178.001007,128.000000,360.001007,116.000000,-304.000000,549.000000,102.000000,322.000000,-1.000000,1744086630236932
1279,1744086634652219,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.000000,-130.001007,134.998993,178.001007,128.000000,360.002014,115.000000,-311.000000,558.000000,102.000000,317.000000,6.000000,1744086630236932
1279,1744086634656697,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.998993,-130.001999,134.998001,178.001007,128.000000,360.001007,107.000000,-305.000000,558.000000,100.000000,321.000000,2.000000,1744086630236932
1279,1744086634662269,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.998993,-130.001999,134.998993,178.001007,128.000000,359.998993,113.000000,-309.000000,553.000000,97.000000,319.000000,-9.000000,1744086630236932
1279,1744086634666665,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.000000,-130.001999,134.998993,178.001007,128.000000,360.002014,116.000000,-303.000000,559.000000,103.000000,317.000000,16.000000,1744086630236932
1279,1744086634672210,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.000000,-130.001007,134.998993,178.001007,127.998001,360.001007,115.000000,-302.000000,559.000000,101.000000,320.000000,2.000000,1744086630236932
1279,1744086634676623,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.000000,-130.001007,134.998993,178.001007,127.998001,360.001007,115.000000,-304.000000,559.000000,102.000000,322.000000,-17.000000,1744086630236932
1279,1744086634682085,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.000000,-130.001007,134.998001,178.001007,128.000000,360.001007,113.000000,-304.000000,559.000000,97.000000,317.000000,6.000000,1744086630236932
1279,1744086634687560,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.998993,-130.001999,134.998001,178.001007,128.000000,360.001007,114.000000,-305.000000,560.000000,104.000000,323.000000,-15.000000,1744086630236932
1279,1744086634691963,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.000000,-130.001999,134.998993,178.003006,128.000000,359.998993,115.000000,-298.000000,560.000000,103.000000,328.000000,11.000000,1744086630236932
1279,1744086634697399,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.998993,-130.001999,134.998001,178.001007,128.000000,360.001007,112.000000,-296.000000,551.000000,99.000000,320.000000,8.000000,1744086630236932
1279,1744086634701765,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.000000,-130.001007,134.998001,178.001007,128.000000,360.001007,123.000000,-298.000000,550.000000,105.000000,319.000000,7.000000,1744086630236932
1279,1744086634707248,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.998993,-130.001999,134.998001,178.001007,128.000000,360.002014,121.000000,-298.000000,552.000000,102.000000,313.000000,5.000000,1744086630236932
1279,1744086634711640,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.000000,-130.001999,134.998993,178.001007,128.000000,360.001007,115.000000,-304.000000,557.000000,94.000000,318.000000,11.000000,1744086630236932
1279,1744086634717068,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.998993,-130.003006,134.998993,178.001007,127.998001,360.001007,115.000000,-301.000000,567.000000,104.000000,325.000000,3.000000,1744086630236932
1279,1744086634722562,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.998993,-130.001007,134.998001,178.001007,127.998001,360.002014,119.000000,-296.000000,577.000000,101.000000,319.000000,-16.000000,1744086630236932
1279,1744086634726958,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.000000,-130.001999,134.998001,178.003006,128.000000,360.002014,118.000000,-293.000000,552.000000,100.000000,315.000000,-5.000000,1744086630236932
1279,1744086634732376,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.000000,-130.001999,135.001007,178.001007,128.000000,360.001007,116.000000,-297.000000,563.000000,112.000000,319.000000,7.000000,1744086630236932
1279,1744086634736744,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.000000,-130.001999,134.998001,178.001007,128.000000,359.998993,118.000000,-292.000000,564.000000,103.000000,317.000000,1.000000,1744086630236932
1279,1744086634742261,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.000000,-130.001999,134.998001,178.001007,128.000000,359.998993,118.000000,-292.000000,564.000000,103.000000,317.000000,1.000000,1744086630236932
1279,1744086634746644,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.998993,-130.001999,134.998993,178.001007,128.000000,360.002014,117.000000,-293.000000,565.000000,97.000000,321.000000,-13.000000,1744086630236932
1279,1744086634752110,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.998993,-130.001007,134.998001,178.001007,128.000000,360.002014,118.000000,-289.000000,578.000000,106.000000,314.000000,-16.000000,1744086630236932
1279,1744086634756507,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.998993,-130.001007,134.998001,178.001007,128.000000,360.002014,118.000000,-289.000000,578.000000,106.000000,314.000000,-16.000000,1744086630236932
1279,1744086634762041,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.000000,-130.001999,134.998993,178.003006,127.998001,360.002014,117.000000,-293.000000,559.000000,104.000000,319.000000,2.000000,1744086630236932
1279,1744086634767490,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.000000,-130.001999,134.998993,178.001007,128.000000,360.001007,110.000000,-292.000000,571.000000,102.000000,321.000000,10.000000,1744086630236932
1279,1744086634771853,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.998993,-130.001999,134.998001,178.003006,128.000000,360.001007,111.000000,-290.000000,562.000000,98.000000,317.000000,-8.000000,1744086630236932
1279,1744086634777414,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.000000,-130.001007,134.998001,178.001007,128.000000,360.002014,110.000000,-295.000000,563.000000,100.000000,316.000000,8.000000,1744086630236932
1279,1744086634781906,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.998993,-130.001007,134.998993,178.001007,128.000000,360.001007,110.000000,-284.000000,550.000000,101.000000,318.000000,11.000000,1744086630236932
1279,1744086634787423,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.996994,-130.001999,134.998001,178.001007,128.000000,360.001007,118.000000,-291.000000,559.000000,91.000000,317.000000,12.000000,1744086630236932
1279,1744086634791855,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.000000,-130.001999,134.998993,178.001007,127.998001,360.001007,111.000000,-289.000000,561.000000,111.000000,317.000000,-18.000000,1744086630236932
1279,1744086634797446,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.000000,-130.001999,134.998001,178.001007,128.000000,360.002014,112.000000,-289.000000,563.000000,104.000000,324.000000,15.000000,1744086630236932
1279,1744086634801984,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.000000,-130.001007,134.998993,178.001007,128.000000,360.002014,112.000000,-290.000000,561.000000,103.000000,308.000000,8.000000,1744086630236932
1279,1744086634807576,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.000000,-130.001999,134.998993,178.001007,128.000000,360.001007,113.000000,-290.000000,556.000000,102.000000,315.000000,-9.000000,1744086630236932
1279,1744086634812051,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.000000,-130.001999,134.998993,178.001007,128.000000,360.002014,113.000000,-284.000000,569.000000,103.000000,317.000000,-6.000000,1744086630236932
1279,1744086634816576,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.998993,-130.001999,134.998001,178.001007,128.001007,359.998993,121.000000,-284.000000,563.000000,111.000000,319.000000,-2.000000,1744086630236932
1279,1744086634822151,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.000000,-130.001999,134.998001,178.001007,128.001007,360.001007,117.000000,-293.000000,567.000000,95.000000,321.000000,-17.000000,1744086630236932
1279,1744086634826605,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.998993,-130.001999,134.998993,178.001007,127.998001,360.001007,112.000000,-290.000000,571.000000,106.000000,316.000000,23.000000,1744086630236932
1279,1744086634832121,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.998993,-130.001999,134.998993,178.001007,128.001007,360.001007,115.000000,-289.000000,573.000000,104.000000,315.000000,-8.000000,1744086630236932
1279,1744086634836593,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.998993,-130.001007,134.998001,178.001007,128.000000,360.002014,106.000000,-286.000000,560.000000,105.000000,318.000000,-6.000000,1744086630236932
1279,1744086634842189,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.998993,-130.001007,134.998001,178.001007,128.000000,360.001007,109.000000,-286.000000,555.000000,105.000000,316.000000,16.000000,1744086630236932
1279,1744086634846730,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.000000,-130.001999,134.998993,178.001007,128.000000,360.001007,111.000000,-285.000000,564.000000,104.000000,323.000000,11.000000,1744086630236932
1279,1744086634852303,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.998993,-130.001999,134.998993,178.001007,128.001007,359.998993,106.000000,-288.000000,562.000000,96.000000,321.000000,-2.000000,1744086630236932
1279,1744086634856790,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.000000,-130.001999,134.998993,178.000000,128.000000,360.002014,109.000000,-281.000000,570.000000,107.000000,321.000000,-6.000000,1744086630236932
1279,1744086634862397,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.998993,-130.001999,134.998993,178.001007,128.000000,360.001007,112.000000,-284.000000,551.000000,106.000000,323.000000,16.000000,1744086630236932
1279,1744086634866897,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.998993,-130.001999,134.998001,178.001007,128.000000,360.002014,111.000000,-283.000000,556.000000,104.000000,320.000000,3.000000,1744086630236932
1279,1744086634872407,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.000000,-130.001999,134.998993,178.000000,128.000000,360.001007,106.000000,-285.000000,559.000000,105.000000,317.000000,5.000000,1744086630236932
1279,1744086634876819,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.998993,-130.001007,134.998001,178.001007,128.000000,360.001007,108.000000,-288.000000,563.000000,103.000000,323.000000,29.000000,1744086630236932
1279,1744086634882300,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.998993,-130.003006,134.998993,178.001007,128.001007,360.001007,109.000000,-287.000000,563.000000,100.000000,318.000000,-8.000000,1744086630236932
1279,1744086634886702,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,177.998993,-130.001999,135.001007,178.001007,127.998001,360.002014,114.000000,-282.000000,556.000000,106.000000,319.000000,12.000000,1744086630236932
